DesviacionEstandar,Uniformidad,Entropia,SIFT_0,SIFT_1,SIFT_2,SIFT_3,SIFT_4,SIFT_5,SIFT_6,SIFT_7,SIFT_8,SIFT_9,SIFT_10,SIFT_11,SIFT_12,SIFT_13,SIFT_14,SIFT_15,SIFT_16,SIFT_17,SIFT_18,SIFT_19,SIFT_20,SIFT_21,SIFT_22,SIFT_23,SIFT_24,SIFT_25,SIFT_26,SIFT_27,SIFT_28,SIFT_29,SIFT_30,SIFT_31,SIFT_32,SIFT_33,SIFT_34,SIFT_35,SIFT_36,SIFT_37,SIFT_38,SIFT_39,SIFT_40,SIFT_41,SIFT_42,SIFT_43,SIFT_44,SIFT_45,SIFT_46,SIFT_47,SIFT_48,SIFT_49,SIFT_50,SIFT_51,SIFT_52,SIFT_53,SIFT_54,SIFT_55,SIFT_56,SIFT_57,SIFT_58,SIFT_59,SIFT_60,SIFT_61,SIFT_62,SIFT_63,SIFT_64,SIFT_65,SIFT_66,SIFT_67,SIFT_68,SIFT_69,SIFT_70,SIFT_71,SIFT_72,SIFT_73,SIFT_74,SIFT_75,SIFT_76,SIFT_77,SIFT_78,SIFT_79,SIFT_80,SIFT_81,SIFT_82,SIFT_83,SIFT_84,SIFT_85,SIFT_86,SIFT_87,SIFT_88,SIFT_89,SIFT_90,SIFT_91,SIFT_92,SIFT_93,SIFT_94,SIFT_95,SIFT_96,SIFT_97,SIFT_98,SIFT_99,SIFT_100,SIFT_101,SIFT_102,SIFT_103,SIFT_104,SIFT_105,SIFT_106,SIFT_107,SIFT_108,SIFT_109,SIFT_110,SIFT_111,SIFT_112,SIFT_113,SIFT_114,SIFT_115,SIFT_116,SIFT_117,SIFT_118,SIFT_119,SIFT_120,SIFT_121,SIFT_122,SIFT_123,SIFT_124,SIFT_125,SIFT_126,SIFT_127,Clase
0.002663044,0.464783521,5.335773248,1,0,0,0,0,0,0,2,4,0,0,0,0,7,26,31,0,0,0,0,0,29,36,5,0,0,0,0,0,6,8,0,20,0,0,0,0,0,0,8,145,3,0,0,0,30,64,145,21,1,0,0,2,145,145,37,0,0,0,0,25,145,79,0,31,6,0,0,0,0,0,2,145,77,0,0,0,4,8,37,100,31,2,14,30,68,72,13,0,0,0,6,114,145,17,0,13,1,0,0,0,0,6,41,145,13,1,1,0,0,7,128,77,10,6,40,12,0,0,14,0,0,0,31,47,41,1,0,5
0.00326161,0.697193706,2.76280482,37,11,0,0,0,0,0,1,141,66,0,0,0,7,21,22,63,13,7,14,3,122,118,14,0,0,11,31,13,141,93,1,33,4,0,0,0,0,0,6,141,57,11,7,0,0,0,38,98,30,65,141,7,6,3,6,0,0,123,141,13,21,5,0,17,12,0,0,0,0,0,2,89,132,88,15,0,0,0,7,10,27,117,141,7,0,0,1,0,0,18,74,4,0,0,0,0,1,0,0,0,0,0,0,0,11,17,1,0,0,0,0,0,2,19,11,0,0,0,0,0,0,0,2,0,0,0,0,5
0.002897865,0.550361644,4.223442634,1,0,0,0,0,0,0,0,52,6,0,0,0,0,12,33,42,3,0,0,0,64,126,44,0,0,0,0,0,96,60,1,1,0,0,0,0,0,0,0,133,22,0,0,0,0,1,26,142,29,0,0,0,47,73,64,15,3,0,0,0,142,83,6,7,0,0,0,0,0,0,6,129,1,0,0,0,0,2,142,142,20,3,0,0,13,26,142,17,35,23,1,3,97,9,3,20,3,0,0,0,0,0,3,142,84,5,0,0,0,1,67,69,81,43,1,1,25,17,48,1,18,33,1,2,46,15,1,5
0.000301263,0.005963253,12.84485457,8,79,158,2,0,0,0,0,104,158,86,7,5,0,0,1,23,20,13,82,53,0,0,0,0,0,36,83,40,0,0,0,49,12,9,0,0,0,0,0,158,33,2,4,23,1,0,15,67,4,23,157,158,1,0,6,0,0,112,102,27,0,0,0,43,0,0,0,0,0,0,0,158,9,0,3,28,0,0,2,50,4,0,22,158,0,0,1,0,0,7,10,59,0,0,0,2,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,5
0.002106296,0.29076463,7.129234699,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,11,165,10,2,7,7,11,6,61,12,5,3,50,73,40,5,8,0,0,0,0,0,0,0,0,126,1,0,0,0,0,0,10,165,8,0,0,16,21,7,61,22,1,0,0,134,115,6,9,0,0,0,0,0,0,0,0,125,11,0,0,0,0,0,2,165,42,0,0,13,4,0,7,38,4,0,1,165,40,1,2,0,0,0,0,0,0,0,0,60,14,0,0,0,0,0,0,165,92,0,1,6,0,0,0,40,17,0,3,142,15,0,0,5
0.002241952,0.329421994,6.463039336,40,0,0,0,0,0,0,4,170,3,0,2,4,0,0,39,65,3,0,29,132,2,1,11,0,0,0,18,79,1,0,0,63,1,0,0,0,0,0,2,170,8,0,3,12,1,0,34,63,3,0,40,170,2,1,9,1,0,0,21,73,2,0,1,63,2,0,0,0,0,0,0,170,28,0,7,16,0,0,4,54,10,0,57,170,3,0,1,3,1,1,29,40,2,0,0,46,1,0,0,0,0,0,0,170,12,0,1,13,4,0,8,45,2,0,5,131,52,0,4,3,0,0,2,22,35,2,1,5
0.00280795,0.516739465,4.526721089,2,0,0,0,0,0,0,4,16,0,0,0,0,0,16,125,27,0,0,0,0,2,57,140,67,18,1,0,0,0,5,102,33,1,0,0,0,0,0,13,140,4,0,0,2,3,10,140,44,3,0,2,46,27,50,124,55,16,0,1,4,2,3,13,45,13,0,0,0,0,0,2,140,124,0,0,4,3,1,25,90,41,0,2,87,63,1,9,38,33,3,1,16,13,0,0,8,7,0,0,0,0,0,0,140,140,0,0,0,0,0,0,112,140,0,4,51,30,0,0,7,26,8,3,41,30,1,1,5
0.003029634,0.601549565,3.7523558,28,145,9,0,0,0,0,0,50,145,5,0,0,0,1,3,42,21,0,0,0,0,5,11,15,12,6,3,1,0,0,1,32,47,2,0,0,0,0,2,145,145,12,3,0,0,0,27,91,29,113,77,0,0,3,18,2,45,145,13,0,0,0,1,20,11,0,0,0,0,0,1,113,145,103,9,0,0,0,5,14,47,145,145,0,0,0,1,0,64,145,34,0,0,0,0,0,1,0,0,0,0,0,0,0,13,21,0,0,0,0,0,0,3,32,11,0,0,0,0,0,2,9,3,0,0,0,0,5
0.003015266,0.595857231,3.724573406,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,24,166,1,0,0,0,0,0,91,134,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,119,12,0,0,0,0,0,6,166,19,0,0,0,0,0,31,161,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,119,6,0,0,0,0,0,4,166,19,0,0,0,0,0,14,166,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,72,11,0,0,0,0,0,1,166,41,0,0,0,0,0,3,166,5,0,0,0,0,0,11,5
0.000758194,0.037689202,11.94613231,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,163,40,0,0,0,0,0,5,82,5,1,6,58,12,3,15,0,1,1,4,3,0,0,0,66,38,6,32,35,0,0,1,212,81,2,3,2,0,0,20,116,23,4,4,58,9,0,9,2,3,5,13,11,1,0,1,110,10,2,40,64,9,1,6,212,39,0,2,3,1,0,36,103,8,0,0,33,10,3,32,1,3,4,3,5,4,6,7,69,10,0,4,59,20,4,1,212,36,0,1,7,1,0,18,101,8,0,0,17,7,2,24,5
0.00307146,0.61827299,3.377972586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,11,0,0,0,0,0,0,54,4,0,0,0,0,0,2,54,5,19,0,0,0,0,0,0,7,128,1,0,0,0,1,114,148,16,0,0,0,0,9,182,72,1,0,0,0,0,22,182,64,40,3,0,0,0,0,0,1,182,28,0,0,0,0,13,41,126,6,0,0,0,16,97,44,18,3,0,0,0,7,67,41,24,2,0,0,0,0,0,1,182,23,0,0,0,0,0,10,145,5,0,0,0,1,4,20,5,1,5,19,4,0,3,10,5
0.003311687,0.718766163,2.676515848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,12,0,0,0,0,0,30,72,30,0,0,5,32,5,7,140,10,0,0,0,0,0,0,8,86,1,0,0,0,1,60,140,20,0,0,0,3,12,140,140,11,0,0,37,123,5,26,117,28,4,0,0,0,0,0,3,140,53,0,0,0,0,7,56,86,20,0,13,30,10,48,29,0,0,0,75,140,3,7,4,19,1,0,0,0,0,0,15,140,21,0,0,0,0,0,104,73,10,0,27,51,0,0,22,0,0,0,96,140,0,0,0,5
0.00186994,0.229173476,7.803576724,5,141,68,2,0,0,0,0,55,84,17,5,71,7,0,0,3,2,0,4,145,24,0,0,0,0,0,0,17,2,0,0,22,100,8,0,0,0,0,0,145,145,2,4,45,15,1,4,21,7,0,5,145,143,2,2,0,0,0,0,17,46,3,0,48,4,0,0,0,0,0,6,145,10,0,0,5,10,1,35,49,0,0,0,38,145,12,7,0,0,0,0,2,145,19,0,53,0,0,0,0,0,0,12,145,0,0,0,1,1,0,57,27,0,0,0,9,24,2,9,0,0,0,0,0,17,2,0,5
3.35E-05,8.90E-05,13.95147155,43,105,17,11,54,9,0,3,40,79,15,8,78,28,6,27,151,151,8,0,0,7,4,25,45,18,7,6,5,60,17,2,115,27,1,2,33,18,18,75,57,47,27,49,151,32,4,15,151,89,18,17,13,1,0,26,68,17,63,91,33,4,1,6,82,44,5,10,42,10,7,16,71,11,3,11,151,56,2,10,151,22,2,6,26,9,1,21,26,9,8,30,50,3,0,2,26,24,1,3,16,7,0,0,6,3,0,0,24,9,0,0,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
0.001756302,0.202167346,8.054007689,19,131,3,0,1,1,0,0,1,55,16,10,25,5,0,0,2,1,10,13,14,3,18,21,0,0,1,0,0,0,9,8,21,119,5,1,6,7,8,28,42,123,32,3,3,0,16,38,112,23,6,1,2,1,26,75,12,5,2,0,0,0,20,29,42,8,0,0,2,8,32,131,35,12,13,10,2,13,116,130,86,37,58,22,3,10,33,25,12,24,87,16,0,0,0,2,68,103,19,7,1,0,1,19,19,27,131,131,14,4,8,12,1,3,131,131,4,3,2,0,0,2,131,75,0,0,0,0,5
0.001301246,0.11098351,9.832170031,136,37,3,0,0,15,116,119,10,49,12,0,2,63,136,21,6,89,60,0,0,34,110,8,1,110,97,0,0,19,38,1,136,2,0,0,9,18,15,136,12,4,2,7,44,61,51,10,66,9,2,1,2,39,136,37,8,10,4,1,5,108,136,11,107,0,0,0,6,13,3,51,11,1,0,1,43,46,2,3,131,11,1,1,5,5,4,13,23,6,3,21,22,23,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,5
0.002647533,0.45938522,5.150180942,58,49,0,0,0,0,0,0,143,60,0,0,1,1,0,10,65,2,0,23,143,38,1,9,0,0,0,16,139,17,0,0,51,21,0,0,0,0,0,0,143,69,5,4,9,0,1,35,59,15,8,73,143,16,2,23,0,0,0,28,126,32,2,0,22,12,0,0,0,0,0,0,113,143,54,5,3,0,0,2,12,106,135,56,108,34,1,1,0,0,16,41,72,71,3,0,0,2,0,0,0,0,0,0,0,38,17,0,0,0,0,0,0,42,91,12,1,0,0,0,0,1,30,37,7,0,0,0,5
0.00170166,0.189784401,8.647796151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,6,1,1,4,1,0,0,11,16,0,0,0,0,0,0,27,33,3,0,71,15,0,0,3,7,13,29,128,35,3,8,36,46,16,46,18,5,2,13,128,128,17,10,1,0,0,0,35,128,119,8,32,2,0,0,3,34,128,128,128,21,17,32,37,21,46,127,6,4,8,38,128,61,80,32,50,6,2,1,10,51,96,46,28,6,0,2,76,67,128,59,21,7,1,2,21,76,47,28,0,0,1,2,7,24,56,36,5
0.001729915,0.196138672,8.538203124,0,132,105,0,0,0,0,0,26,132,70,2,1,5,11,4,13,27,29,108,19,4,29,8,0,17,132,69,5,21,18,1,23,60,29,0,0,0,0,3,132,132,33,15,6,0,0,24,60,29,14,132,132,0,0,3,0,16,91,100,38,0,0,0,28,9,0,0,0,0,0,2,132,107,83,35,3,0,0,10,13,18,70,132,76,0,0,1,0,0,1,23,20,0,0,0,1,3,1,0,0,0,0,0,1,19,32,4,0,0,0,0,0,1,23,19,0,0,0,0,0,0,0,2,0,0,0,0,5
0.001950234,0.24927568,7.682842667,0,0,0,0,0,0,0,0,22,1,0,0,0,0,5,29,22,1,0,0,0,0,106,90,0,0,0,0,0,0,119,104,1,0,0,0,0,0,2,3,92,12,0,0,0,0,7,41,119,19,4,2,0,0,39,97,14,2,36,33,0,0,55,52,0,0,0,0,0,2,84,87,18,1,0,1,1,1,119,119,77,5,19,62,45,4,37,119,6,2,109,119,19,0,0,1,2,3,20,6,0,2,110,112,1,1,35,48,5,3,74,72,0,0,14,94,119,4,11,9,0,0,8,49,93,3,0,0,5
0.003135899,0.644487152,3.299482893,0,0,0,0,0,0,0,0,45,2,0,0,0,0,0,17,78,2,0,0,0,8,37,122,1,0,0,0,0,57,129,35,1,0,0,0,0,0,0,1,120,4,0,0,0,0,0,30,129,58,0,0,0,0,21,129,61,43,0,0,0,24,129,69,4,0,0,0,0,0,0,1,114,21,1,0,0,0,0,28,129,121,32,0,0,0,0,16,95,129,66,0,0,0,3,7,1,1,0,0,0,0,0,0,20,42,10,0,0,0,0,1,18,104,114,0,0,0,0,0,14,129,129,0,0,0,0,0,5
0.002154909,0.304340239,7.267735024,35,137,11,0,0,1,0,0,85,97,4,0,2,36,10,4,4,4,5,2,12,74,14,2,3,2,6,5,13,10,8,16,46,36,0,0,0,0,0,1,141,125,8,1,0,11,15,47,47,17,42,18,15,141,72,28,5,4,7,5,22,78,28,11,17,13,0,0,0,0,0,0,124,141,93,5,0,0,1,9,19,139,141,52,9,17,5,4,7,141,43,8,18,43,22,4,0,1,0,0,0,0,0,0,0,20,19,1,0,0,0,0,0,54,50,3,0,0,0,0,3,141,12,0,0,2,1,1,5
0.002699646,0.477647284,4.723747452,35,149,6,0,0,30,5,2,37,68,12,0,1,109,149,9,0,3,5,0,0,64,149,0,0,0,0,0,0,5,24,0,32,88,8,0,0,0,0,0,51,149,144,1,0,6,17,3,82,124,42,1,1,27,35,7,3,0,0,0,0,3,5,2,0,4,2,0,0,0,0,0,122,44,20,0,0,0,0,10,149,40,3,0,0,0,0,65,12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,12,149,0,0,0,0,0,0,39,10,0,0,0,0,0,0,2,5
0.002413895,0.381886103,5.99528832,3,0,0,0,0,0,0,1,105,3,0,0,0,0,0,57,155,3,0,0,0,0,0,155,71,3,0,0,0,0,2,79,4,1,0,0,0,0,0,0,155,39,0,0,0,0,0,9,155,51,0,0,0,0,0,54,72,17,4,0,0,0,4,65,3,0,0,0,0,0,0,0,155,15,0,0,0,0,0,22,155,45,0,0,0,0,2,99,43,24,8,0,1,14,12,31,2,0,0,0,0,0,0,0,130,24,0,0,0,0,0,8,155,110,0,0,0,0,0,20,46,60,4,0,0,5,3,9,5
0.002562345,0.430299265,5.156506882,12,0,0,0,0,0,0,2,142,4,0,0,0,0,0,51,129,12,8,60,26,0,0,30,13,2,2,73,47,0,0,4,33,1,0,0,0,0,0,7,142,7,0,0,1,1,1,105,75,7,4,31,70,28,17,38,21,0,0,23,31,22,56,21,41,5,0,0,0,0,0,0,142,71,0,0,1,0,0,10,109,40,0,0,18,20,49,69,15,3,1,2,59,80,131,50,12,6,0,0,0,0,0,0,99,142,6,0,0,0,0,0,111,142,11,0,0,0,1,15,53,54,3,3,89,51,7,11,5
0.002855969,0.534563386,4.198691594,16,22,1,0,1,6,2,1,74,119,2,0,19,28,0,0,7,28,2,1,111,145,0,0,0,0,0,0,31,89,0,0,1,3,2,1,6,21,2,0,29,121,10,2,5,11,1,1,96,92,5,2,58,116,6,11,3,0,0,0,145,145,2,2,0,0,2,3,8,17,0,0,45,8,1,3,4,21,5,8,145,14,0,0,71,18,2,23,16,0,0,0,145,48,1,3,0,1,0,1,13,33,0,0,30,5,1,4,4,8,1,1,145,26,0,0,40,10,0,1,24,3,0,0,145,58,0,0,5
0.00291599,0.557267686,4.186468144,4,94,148,0,0,0,0,0,91,147,65,2,1,2,3,9,37,10,1,33,23,23,44,15,3,7,39,118,31,11,13,1,41,21,16,0,0,0,0,3,148,67,9,14,1,0,0,39,83,13,7,148,61,2,2,18,0,0,11,148,39,0,0,0,28,10,0,0,0,0,0,0,148,148,43,34,2,0,0,3,15,38,47,148,60,0,0,0,0,0,0,63,17,0,0,0,2,3,0,0,0,0,0,0,6,47,27,6,0,0,0,0,0,9,29,44,8,0,0,0,0,0,0,4,2,0,0,0,5
0.002420375,0.383939216,5.961725509,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,25,35,0,0,0,0,0,74,152,1,0,0,0,0,0,152,81,1,0,0,0,0,0,0,0,111,0,0,0,0,0,0,22,152,0,0,0,0,0,18,150,54,2,0,0,0,0,83,107,1,0,0,0,0,0,0,0,128,16,0,0,0,0,0,4,152,78,0,0,0,0,0,11,92,46,8,0,0,0,0,7,0,0,0,0,0,0,0,0,34,28,0,0,0,0,0,0,152,152,1,0,0,0,0,0,35,117,53,1,0,0,0,0,5
0.002642434,0.457617528,5.232699375,1,0,0,0,0,0,0,0,138,4,0,0,0,0,0,17,180,19,0,0,0,0,0,53,44,16,7,8,7,2,0,6,1,0,0,0,0,0,0,0,171,17,0,0,0,0,0,3,180,62,0,0,0,0,0,8,56,27,7,2,2,2,1,2,1,0,0,0,0,0,0,0,174,3,0,0,0,0,0,20,180,11,0,0,0,0,0,72,42,11,4,1,1,3,21,48,1,0,0,0,0,0,0,0,137,18,0,0,0,0,0,2,180,79,1,0,0,0,0,15,33,42,22,6,1,1,6,20,5
0.002042777,0.273492877,6.778649161,0,0,0,0,0,0,3,0,32,10,0,1,3,9,38,21,139,59,8,2,1,1,4,132,32,13,8,7,10,30,75,139,0,0,0,0,2,3,1,0,51,6,0,6,74,42,10,9,139,61,14,3,9,3,2,139,104,88,85,7,20,30,20,139,0,0,0,0,1,5,0,0,21,1,0,0,43,115,18,19,139,91,79,9,4,16,14,37,13,139,139,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2,1,0,1,4,3,0,1,2,2,0,8,11,2,0,0,0,0,5
0.002006081,0.263755894,7.143370972,36,2,0,0,5,7,1,8,155,32,0,0,0,0,0,29,155,28,0,0,0,0,0,20,10,0,0,0,0,0,0,2,49,4,0,0,5,13,4,17,155,17,0,0,0,0,0,152,155,12,0,0,0,0,0,122,24,8,2,0,0,0,0,5,53,8,1,7,19,5,1,7,155,50,0,0,0,0,0,38,155,14,0,0,0,1,1,59,8,2,0,7,26,9,5,20,45,0,0,3,8,3,0,27,155,1,0,0,0,0,0,78,155,19,0,0,1,1,0,23,16,8,0,1,41,19,1,4,5
0.001724167,0.194837538,8.672514023,40,22,0,0,0,0,0,2,168,142,0,0,1,0,0,3,52,31,2,19,63,15,0,0,2,1,0,17,99,24,1,2,32,3,0,0,0,0,0,0,168,22,0,0,0,1,0,12,115,8,1,24,78,18,0,9,4,2,0,21,108,29,0,0,34,0,0,0,0,0,0,0,168,12,0,1,0,0,0,6,117,9,2,19,61,24,1,5,0,0,0,5,103,44,0,0,18,3,0,0,0,0,0,0,168,126,19,0,0,0,0,2,59,105,45,15,23,8,0,2,1,2,1,16,85,9,0,0,5
0.002955791,0.57258362,4.078731941,10,0,0,0,0,0,0,5,151,0,0,0,0,0,0,133,102,1,0,0,0,0,0,152,37,18,0,0,0,0,0,17,33,0,0,0,0,0,0,4,152,4,0,0,0,0,0,50,152,13,1,0,0,0,0,37,32,15,2,0,0,0,0,15,36,2,0,0,0,0,0,1,152,34,0,0,0,0,0,10,123,36,21,19,3,0,0,2,9,57,96,18,1,0,0,2,25,1,0,0,0,0,0,4,152,11,0,1,0,0,0,32,89,4,11,99,69,0,0,7,0,43,129,97,36,0,0,0,5
0.001579594,0.16353525,8.636111033,1,0,0,0,0,0,0,2,32,0,0,0,0,0,1,132,113,1,0,0,0,2,9,147,93,7,1,0,0,0,0,45,23,1,0,0,0,0,0,10,147,9,0,0,1,1,3,147,82,6,1,5,30,25,25,147,89,12,1,0,5,4,1,6,38,5,0,0,0,0,0,2,147,93,2,1,1,0,0,27,113,46,8,28,30,4,1,12,65,11,1,2,4,0,0,6,18,5,0,0,0,0,0,1,147,126,6,0,0,0,0,5,65,125,41,3,5,1,0,1,23,44,26,0,0,0,0,0,5
0.001275805,0.106686797,9.829656486,89,2,0,0,3,0,0,11,201,2,0,0,0,0,0,19,111,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,109,3,0,0,3,0,0,17,201,4,0,0,0,0,0,32,131,2,1,1,1,2,4,22,0,0,0,0,0,0,0,0,120,4,0,0,3,0,0,12,201,14,0,0,0,0,0,15,120,20,12,3,1,0,0,2,0,0,2,1,0,0,0,0,95,13,0,0,2,0,0,1,201,42,0,0,0,0,0,1,78,33,18,9,0,0,0,0,0,0,5,5,0,0,0,0,5
